"Observer","Date","Month","Day","Year","TransectNumber","TimeInitial","TimeFinal","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","NumberStipes","TransDistance","newdate"
"MarioRojo","8/2/08",8,2,2008,21,"9:33","9:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,8.4,27.88736,-115.19383,19,5,"Macrocystispyrifera",1,14,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,21,"9:33","9:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,8.4,27.88736,-115.19383,19,5,"Macrocystispyrifera",1,5,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,21,"9:33","9:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,8.4,27.88736,-115.19383,19,5,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,21,"9:33","9:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,8.4,27.88736,-115.19383,19,5,"Macrocystispyrifera",1,7,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,21,"9:33","9:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,8.4,27.88736,-115.19383,19,5,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,21,"9:33","9:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",8.1,8.7,8.7,8.4,27.88736,-115.19383,19,5,"Macrocystispyrifera",1,4,7,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Eiseniaarborea",41,NA,22,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,32,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,12,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,24,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,1,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,27,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,11,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,1,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,12,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,21,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,2,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,12,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,16,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,10,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,2,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,15,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,10,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,2,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,3,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,10,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,30,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,2,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,8,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,26,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,14,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,22,"9:49","9:55","PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6,6,5.9,27.88736,-115.19383,19,4,"Macrocystispyrifera",1,1,13,2008-08-02
"AbrahamMayoral","8/4/08",8,4,2008,15,"9:27","9:35","LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,6.4,27.85218,-115.16165,15,5,"Macrocystispyrifera",1,44,NA,2008-08-04
"AbrahamMayoral","8/4/08",8,4,2008,15,"9:27","9:35","LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,6.4,27.85218,-115.16165,15,5,"Macrocystispyrifera",1,13,NA,2008-08-04
"AbrahamMayoral","8/4/08",8,4,2008,15,"9:27","9:35","LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,6.4,27.85218,-115.16165,15,5,"Macrocystispyrifera",1,34,NA,2008-08-04
"AbrahamMayoral","8/4/08",8,4,2008,15,"9:27","9:35","LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,6.4,27.85218,-115.16165,15,5,"Macrocystispyrifera",1,32,NA,2008-08-04
"AbrahamMayoral","8/4/08",8,4,2008,15,"9:27","9:35","LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,6.4,27.85218,-115.16165,15,5,"Macrocystispyrifera",1,18,NA,2008-08-04
"AbrahamMayoral","8/4/08",8,4,2008,15,"9:27","9:35","LaPlana","IslaNatividad","Reserve","Mexico",7.1,5.6,7.1,6.4,27.85218,-115.16165,15,5,"Macrocystispyrifera",1,1,NA,2008-08-04
"ArturoHernandez","8/4/08",8,4,2008,16,"9:40","9:45","LaPlana","IslaNatividad","Reserve","Mexico",6,6,6,6,27.85247,-115.16199,14,4,"Eiseniaarborea",36,NA,27,2008-08-04
"ArturoHernandez","8/4/08",8,4,2008,16,"9:40","9:45","LaPlana","IslaNatividad","Reserve","Mexico",6,6,6,6,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,20,NA,2008-08-04
"ArturoHernandez","8/4/08",8,4,2008,16,"9:40","9:45","LaPlana","IslaNatividad","Reserve","Mexico",6,6,6,6,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,30,NA,2008-08-04
"ArturoHernandez","8/4/08",8,4,2008,16,"9:40","9:45","LaPlana","IslaNatividad","Reserve","Mexico",6,6,6,6,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,22,NA,2008-08-04
"ArturoHernandez","8/4/08",8,4,2008,16,"9:40","9:45","LaPlana","IslaNatividad","Reserve","Mexico",6,6,6,6,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,18,NA,2008-08-04
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Eiseniaarborea",1,NA,NA,2008-07-30
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Macrocystispyrifera",1,1,NA,2008-07-30
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Macrocystispyrifera",1,28,NA,2008-07-30
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Macrocystispyrifera",1,1,NA,2008-07-30
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Macrocystispyrifera",1,1,NA,2008-07-30
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Macrocystispyrifera",1,1,NA,2008-07-30
"AbrahamMayoral","7/30/08",7,30,2008,13,"9:43","9:46","LaPlana","IslaNatividad","Reserve","Mexico",15.4,15.8,15.8,15.6,27.84498,-115.16719,12,4.7,"Macrocystispyrifera",1,1,NA,2008-07-30
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Eiseniaarborea",39,NA,23,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,66,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,8,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,22,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,15,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,33,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,38,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,2,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,25,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,37,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,11,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,12,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,10,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,5,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,17,"10:02","10:07","LaPlana","IslaNatividad","Reserve","Mexico",4.5,5.4,5.4,5,27.8527,-115.1622,15,4,"Macrocystispyrifera",1,4,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Eiseniaarborea",18,NA,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,27,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,2,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,2,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,12,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,4,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,37,NA,2008-08-04
"AlbertoZuniga","8/4/08",8,4,2008,18,"9:40","9:49","LaPlana","IslaNatividad","Reserve","Mexico",7.3,6.5,7.3,6.9,27.55218,-115.16165,15,4,"Macrocystispyrifera",1,4,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Eiseniaarborea",58,NA,15.5,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,33,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,4,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,28,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,15,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,14,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,4,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,28,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,6,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,36,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,7,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,30,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,40,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,21,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,16,NA,2008-08-04
"MarioRojo","8/4/08",8,4,2008,19,"9:43","9:48","LaPlana","IslaNatividad","Reserve","Mexico",5.5,4.9,5.5,5.2,27.85247,-115.16199,14,4,"Macrocystispyrifera",1,53,NA,2008-08-04
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,21,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,12,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,23,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,13,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,3,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,18,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Macrocystispyrifera",1,17,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,5,"10:35","10:40","PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.2,19.1,19.1,27.89197,-115.18764,13,7,"Eiseniaarborea",18,NA,26,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Eiseniaarborea",19,NA,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,4,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,1,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,3,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,4,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,5,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,11,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,11,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,4,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,8,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,2,NA,2007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,6,"12:54","13:00","PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,10.5,27.88847,-115.19219,13,5,"Macrocystispyrifera",1,5,NA,2007-07-19
