"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","Distance","newdate"
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Anemonespp",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Gorgonianspp",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Lophogorgiachilensis",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Strongylocentrotusfranciscanus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Strongylocentrotuspurpuratus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Centrostephanuscoronatus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Patiriaminiata",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Cypraeaspadicea",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Cancerspp",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"10:28","10:31",28,"LaBarrita","IslaNatividad","Fished","Mexico",9.2,9.9,9.9,9.55,"27.89524",-115.20557,15,8,"Loxorhynchusgrandis",0,NA,2008-08-02
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Haliotiscorrugata",1,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Haliotisfulgens",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Haliotissorenseni",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Haliotiscracherodii",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Haliotisrufescens",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Panulirusinterruptus",14,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Parastichopusparvimensis",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Pisastergiganteus",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Sunstarspp",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Megastraeaundosa",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Megastraeaturbanica",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Kelletiakelletii",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Megathuracrenulata",7,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Crassedomagiganteum",1,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Anemonespp",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Gorgonianspp",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Lophogorgiachilensis",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Strongylocentrotusfranciscanus",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Strongylocentrotuspurpuratus",1,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Centrostephanuscoronatus",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Patiriaminiata",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Cypraeaspadicea",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Cancerspp",0,NA,2008-08-01
"MarioRojo","8/1/08",8,1,2008,"11:36","11:40",29,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,7.5,7.6,7.55,"27.89462",-115.20503,18,8,"Loxorhynchusgrandis",0,NA,2008-08-01
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Haliotiscorrugata",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Haliotisfulgens",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Haliotissorenseni",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Haliotiscracherodii",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Haliotisrufescens",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Panulirusinterruptus",9,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Parastichopusparvimensis",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Pisastergiganteus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Sunstarspp",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Megastraeaundosa",4,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Megastraeaturbanica",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Kelletiakelletii",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Megathuracrenulata",1,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Crassedomagiganteum",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Anemonespp",3,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Gorgonianspp",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Lophogorgiachilensis",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Strongylocentrotusfranciscanus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Strongylocentrotuspurpuratus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Centrostephanuscoronatus",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Patiriaminiata",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Cypraeaspadicea",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Cancerspp",0,NA,2008-08-02
"MarioRojo","8/2/08",8,2,2008,"12:03","12:08",30,"LaBarrita","IslaNatividad","Fished","Mexico",5.9,6.6,6.6,6.25,"27.89475",-115.20552,18,7,"Loxorhynchusgrandis",0,NA,2008-08-02
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Haliotiscorrugata",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Haliotisfulgens",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Haliotissorenseni",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Haliotiscracherodii",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Haliotisrufescens",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Panulirusinterruptus",5,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Parastichopusparvimensis",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Pisastergiganteus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Sunstarspp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Megastraeaundosa",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Megastraeaturbanica",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Kelletiakelletii",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Megathuracrenulata",3,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Crassedomagiganteum",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Anemonespp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Gorgonianspp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Lophogorgiachilensis",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Strongylocentrotusfranciscanus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Strongylocentrotuspurpuratus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Centrostephanuscoronatus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Patiriaminiata",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Cypraeaspadicea",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Cancerspp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"11:25","11:31",31,"LaBarrita","IslaNatividad","Fished","Mexico",7.2,7.3,7.3,7.25,"27.89467",-115.20572,20,4,"Loxorhynchusgrandis",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Haliotiscorrugata",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Haliotisfulgens",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Haliotissorenseni",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Haliotiscracherodii",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Haliotisrufescens",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Panulirusinterruptus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Parastichopusparvimensis",4,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Pisastergiganteus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Sunstarspp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Megastraeaundosa",6,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Megastraeaturbanica",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Kelletiakelletii",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Megathuracrenulata",2,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Crassedomagiganteum",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Anemonespp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Gorgonianspp",4,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Lophogorgiachilensis",4,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Strongylocentrotusfranciscanus",1,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Strongylocentrotuspurpuratus",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Centrostephanuscoronatus",3,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Patiriaminiata",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Cypraeaspadicea",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Cancerspp",0,NA,2008-08-01
"SergioMendoza","8/1/08",8,1,2008,"9:41","9:51",32,"LaBarrita","IslaNatividad","Fished","Mexico",14,15.2,15.2,14.6,"27.89659",-115.20441,19,15,"Loxorhynchusgrandis",0,NA,2008-08-01
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Haliotiscorrugata",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Haliotisfulgens",1,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Haliotissorenseni",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Haliotiscracherodii",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Haliotisrufescens",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Panulirusinterruptus",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Parastichopusparvimensis",7,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Pisastergiganteus",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Sunstarspp",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Megastraeaundosa",150,6,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Megastraeaturbanica",2,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Kelletiakelletii",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Megathuracrenulata",1,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Crassedomagiganteum",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Anemonespp",0,NA,2008-07-26
"AbrahamMayoral","7/26/08",7,26,2008,"9:41","9:48",33,"LaDulce","IslaNatividad","Fished","Mexico",16.5,14.3,16.5,15.4,"27.84554",-115.14504,19,6,"Gorgonianspp",1,NA,2008-07-26
