"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","DiveSample","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","Genusspecies","PatchNumber","Length","Abundance","MinIntoDiveAbFound","newdate"
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",4,14,1,12,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",5,19,1,14,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",5,19,1,14,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",6,14,1,20,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",6,17,1,20,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",6,20,1,20,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",6,20,1,20,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",7,9,1,25,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",7,17,1,25,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",8,18,1,28,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",9,19,1,34,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",9,20,1,34,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",9,21,1,34,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",9,21,1,34,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",9,22,1,34,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",10,8,1,39,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",10,19,1,39,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",10,22,1,39,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",11,11,1,44,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",11,15,1,44,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",11,17,1,44,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",11,17,1,44,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",11,19,1,44,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",11,21,1,44,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",12,5,1,46,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",12,9,1,46,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",12,16,1,46,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",12,21,1,46,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotiscorrugata",12,22,1,46,0007-08-01
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",1,17,1,3,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",2,16,1,4,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",3,15,1,5,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",3,16,1,5,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",3,19,1,5,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",4,18,1,7,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",4,23,1,7,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",5,11,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",5,18,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",5,22,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",6,14,1,10,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",6,17,1,10,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",6,22,1,10,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,16,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,17,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,19,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,19,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,20,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,20,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",7,22,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",8,18,1,16,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",8,22,1,16,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",9,7,1,18,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",9,14,1,18,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",9,18,1,18,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",10,12,1,20,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",10,14,1,20,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",10,16,1,20,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",10,16,1,20,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",10,20,1,20,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",11,12,1,25,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",11,12,1,25,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",11,17,1,25,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",12,18,1,28,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",13,17,1,36,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",13,18,1,36,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",13,21,1,36,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",14,14,1,42,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",14,16,1,42,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",14,19,1,42,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",15,13,1,45,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"10:40","11:38",3,"LaGuanera","IslaNatividad","Fished","Mexico",12.8,13.2,13.2,"27.87611",-115.16769,17,8,"Haliotiscorrugata",15,17,1,45,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",1,20,1,7,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",1,23,1,7,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",2,15,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",2,15,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",2,17,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",2,19,1,9,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",3,20,1,11,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",4,19,1,16,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",5,14,1,22,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",5,17,1,22,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",5,19,1,22,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",5,21,1,22,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",6,17,1,26,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",6,17,1,26,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",6,18,1,26,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",6,19,1,26,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",6,19,1,26,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",7,12,1,27,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",7,12,1,27,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",7,13,1,27,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",7,23,1,27,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",8,5,1,31,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",8,18,1,31,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",9,17,1,33,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",9,20,1,33,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",10,12,1,42,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",10,15,1,42,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",10,15,1,42,0007-08-02
"RobertoVazquez","8/2/07",8,2,2007,"9:30","10:22",5,"LaPlana","IslaNatividad","Reserve","Mexico",10.3,10.3,10.3,"27.848",-115.16186,16,4,"Haliotiscorrugata",11,20,1,43,0007-08-02
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotisfulgens",1,20,1,9,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"10:08","11:01",3,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.1,7.1,"27.86636",-115.18369,19,3,"Haliotisfulgens",2,21,1,34,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"11:25","12:18",4,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.6,7.6,"27.86492",-115.18742,18,6,"Haliotisfulgens",1,21,1,3,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"11:25","12:18",4,"Babencho","IslaNatividad","Fished","Mexico",6.1,7.6,7.6,"27.86492",-115.18742,18,6,"Haliotisfulgens",2,25,1,30,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",1,12,1,3,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",1,21,1,3,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",1,23,1,3,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",1,23,1,3,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",2,15,1,6,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",3,13,1,11,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",3,17,1,11,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",4,14,1,19,0007-08-01
"RobertoVazquez","8/1/07",8,1,2007,"12:45","13:46",5,"Babencho","IslaNatividad","Fished","Mexico",6,5,6,"27.86458",-115.18683,18,3,"Haliotisfulgens",4,18,1,19,0007-08-01
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,15,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,16,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,17,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,17,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,17,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,17,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,17,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,19,1,NA,0007-07-19
"RobertoVazquez","7/19/07",7,19,2007,"12:30","13:20",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.3,11.3,11.3,"27.88811",-115.19136,13,6,"Haliotisfulgens",NA,21,1,NA,0007-07-19
