codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),Longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,abundancia total,Distancia,Direccion,Abundancia  NO extrapolada,Observaciones
 INPUPR-030811-AR-1-9-DI,Alonso Ramirez,8/3/11,2011,10:00,10:06,0:06,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,59.73,18.1,59.73,18.1,57,17.25,27.89169,-115.18723,59,15,10,Parastichopus parvimensis,6,,300
 INPUPR-030811-AR-1-9-DI,Alonso Ramirez,8/3/11,2011,10:00,10:06,0:06,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,59.73,18.1,59.73,18.1,57,17.25,27.89169,-115.18723,59,15,10,Megastraea undosa,13,,300,
 INPUPR-030811-AR-1-9-DI,Alonso Ramirez,8/3/11,2011,10:00,10:06,0:06,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,59.73,18.1,59.73,18.1,57,17.25,27.89169,-115.18723,59,15,10,Megastraea turbanica,6,,300,
 INPUPR-030811-AR-1-9-DI,Alonso Ramirez,8/3/11,2011,10:00,10:06,0:06,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,59.73,18.1,59.73,18.1,57,17.25,27.89169,-115.18723,59,15,10,Lophogorgia chilensis,6,,300,
 INPUPR-030811-AR-1-9-DI,Alonso Ramirez,8/3/11,2011,10:00,10:06,0:06,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,59.73,18.1,59.73,18.1,57,17.25,27.89169,-115.18723,59,15,10,Strongylocentrotus franciscanus,5,,300,
 INPUPR-030811-AR-1-9-DI,Alonso Ramirez,8/3/11,2011,10:00,10:06,0:06,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,59.73,18.1,59.73,18.1,57,17.25,27.89169,-115.18723,59,15,10,Centrostephanus coronatus,41,,300,
 INPUPR-030811-AR-2-10-DI,Alonso Ramirez,8/3/11,2011,11:36,11:41,0:05,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.78,16.6,56.1,17,56.1,17,55,16.8,27.89242,-115.19222,57.2,14,10,Haliotis corrugata,2,,120,
 INPUPR-030811-AR-2-10-DI,Alonso Ramirez,8/3/11,2011,11:36,11:41,0:05,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.78,16.6,56.1,17,56.1,17,55,16.8,27.89242,-115.19222,57.2,14,10,Panulirus interruptus,5,,120,
 INPUPR-030811-AR-2-10-DI,Alonso Ramirez,8/3/11,2011,11:36,11:41,0:05,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.78,16.6,56.1,17,56.1,17,55,16.8,27.89242,-115.19222,57.2,14,10,Megastraea undosa,71,21,120,50
 INPUPR-030811-AR-2-10-DI,Alonso Ramirez,8/3/11,2011,11:36,11:41,0:05,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.78,16.6,56.1,17,56.1,17,55,16.8,27.89242,-115.19222,57.2,14,10,Megastraea turbanica,4,,120,
 INPUPR-030811-AR-2-10-DI,Alonso Ramirez,8/3/11,2011,11:36,11:41,0:05,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.78,16.6,56.1,17,56.1,17,55,16.8,27.89242,-115.19222,57.2,14,10,Centrostephanus coronatus,2,,120,
 INPUPR-030811-AR-3-11-DI,Alonso Ramirez,8/3/11,2011,13:04,13:09,0:05,2,3,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,37.95,11.5,30.69,9.3,37.95,11.5,34,10.4,27.88847,-115.19282,59,15,10,Parastichopus parvimensis,1,,120,
 INPUPR-030811-AR-3-11-DI,Alonso Ramirez,8/3/11,2011,13:04,13:09,0:05,2,3,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,37.95,11.5,30.69,9.3,37.95,11.5,34,10.4,27.88847,-115.19282,59,15,10,Megastraea undosa,48,,120,
 INPUPR-030811-AR-3-11-DI,Alonso Ramirez,8/3/11,2011,13:04,13:09,0:05,2,3,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,37.95,11.5,30.69,9.3,37.95,11.5,34,10.4,27.88847,-115.19282,59,15,10,Megastraea turbanica,3,,120,
 INPUPR-030811-AR-3-11-DI,Alonso Ramirez,8/3/11,2011,13:04,13:09,0:05,2,3,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,37.95,11.5,30.69,9.3,37.95,11.5,34,10.4,27.88847,-115.19282,59,15,10,Megathura crenulata,2,,120,
 INPUPR-030811-AR-3-11-DI,Alonso Ramirez,8/3/11,2011,13:04,13:09,0:05,2,3,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,37.95,11.5,30.69,9.3,37.95,11.5,34,10.4,27.88847,-115.19282,59,15,10,Centrostephanus coronatus,2,,120,
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Panulirus interruptus,2,,180,
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Parastichopus parvimensis,3,,180
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Megastraea undosa,10,,180
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Megastraea turbanica,3,,180
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Megathura crenulata,2,,180
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Muricea californica,9,,180
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Strongylocentrotus purpuratus,2,,180
 INPUPR-030811-AH-1-12-DI,Arturo Hernandez,8/3/11,2011,10:08,10:18,0:10,2,1,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,73.59,22.3,71.61,21.7,73.59,22.3,73,22,27.89386,-115.19081,55.4,13,9,Centrostephanus coronatus,6,,180
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Haliotis corrugata,4,,0
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Parastichopus parvimensis,4,,0
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Megastraea undosa,20,,0
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Megathura crenulata,1,,0
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Muricea californica,16,,0
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Strongylocentrotus purpuratus,3,,0
 INPUPR-030811-AH-2-13-DI,Arturo Hernandez,8/3/11,2011,11:35,11:42,0:07,2,2,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.83,15.1,54.78,16.6,54.78,16.6,52,15.85,27.89242,-115.19222,55.4,13,9,Centrostephanus coronatus,13,,0
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Haliotis fulgens,3,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Panulirus interruptus,15,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Parastichopus parvimensis,2,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Megastraea undosa,10,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Megastraea turbanica,1,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Megathura crenulata,2,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Crassedoma giganteum,1,,300
 INPUPR-030811-AH-3-14-DI,Arturo Hernandez,8/3/11,2011,13:06,13:15,0:09,2,3,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.67,9.9,31.68,9.6,32.67,9.9,32,9.75,27.88847,-115.19282,57.2,14,9,Centrostephanus coronatus,2,,300
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,43.89,13.3,43,12.9,27.88839,-115.19115,55.4,13,10,Parastichopus parvimensis,9,,90
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,41.58,12.6,43,12.9,27.88839,-115.19115,55.4,13,10,Megastraea undosa,17,,90
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,41.58,12.6,43,12.9,27.88839,-115.19115,55.4,13,10,Megathura crenulata,2,,90
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,41.58,12.6,43,12.9,27.88839,-115.19115,55.4,13,10,Anthopleura spp,1,,90
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,41.58,12.6,43,12.9,27.88839,-115.19115,55.4,13,10,Muricea californica,2,,90
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,41.58,12.6,43,12.9,27.88839,-115.19115,55.4,13,10,Lophogorgia chilensis,1,,90
 INPUPR-030811-JC-3-15-DI,Jhonatan Castro,8/3/11,2011,13:00,13:04,0:04,2,3,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,41.25,12.5,41.58,12.6,43,12.9,27.88839,-115.19115,55.4,13,10,Centrostephanus coronatus,1,,90
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Haliotis corrugata,2,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Parastichopus parvimensis,4,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Megastraea undosa,35,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Megastraea turbanica,7,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Crassedoma giganteum,1,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Muricea californica,5,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Lophogorgia chilensis,2,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Strongylocentrotus purpuratus,1,,120
 INPUPR-030811-AZ-1-16-DI,Alberto Zu–iga,8/3/11,2011,10:00,10:06,0:06,2,1,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,59.4,18,59.73,18.1,59.73,18.1,60,18.05,27.89169,-115.18727,57.2,14,7,Centrostephanus coronatus,10,,120
 INPUPR-030811-AZ-2-17-DI,Alberto Zu–iga,8/3/11,2011,11:00,11:04,0:04,2,2,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,54,16.25,27.89242,-115.19222,54.86,12.7,10,Panulirus interruptus,7,,300
 INPUPR-030811-AZ-2-17-DI,Alberto Zu–iga,8/3/11,2011,11:00,11:04,0:04,2,2,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,54,16.25,27.89242,-115.19222,54.86,12.7,10,Parastichopus parvimensis,9,,300
 INPUPR-030811-AZ-2-17-DI,Alberto Zu–iga,8/3/11,2011,11:00,11:04,0:04,2,2,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,54,16.25,27.89242,-115.19222,54.86,12.7,10,Megastraea undosa,50,,300
 INPUPR-030811-AZ-2-17-DI,Alberto Zu–iga,8/3/11,2011,11:00,11:04,0:04,2,2,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,54,16.25,27.89242,-115.19222,54.86,12.7,10,Megastraea turbanica,8,,300
 INPUPR-030811-AZ-2-17-DI,Alberto Zu–iga,8/3/11,2011,11:00,11:04,0:04,2,2,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,54,16.25,27.89242,-115.19222,54.86,12.7,10,Megathura crenulata,2,,300
 INPUPR-030811-AZ-2-17-DI,Alberto Zu–iga,8/3/11,2011,11:00,11:04,0:04,2,2,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,54,16.25,27.89242,-115.19222,54.86,12.7,10,Centrostephanus coronatus,3,,300
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Haliotis corrugata,2,,300
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Parastichopus parvimensis,6,,300
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Megastraea undosa,27,,300
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Megastraea turbanica,6,,300
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Megathura crenulata,4,,300,
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Anthopleura spp,1,,300,
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Muricea californica,2,,300,
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Strongylocentrotus purpuratus,3,,300,
 INPUPR-030811-AZ-3-18-DI,Alberto Zu–iga,8/3/11,2011,13:00,13:07,0:07,2,3,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,35.31,10.7,39.6,12,39.6,12,37,11.35,27.88841,-115.19125,56.84,13.8,9,Centrostephanus coronatus,7,,300,
 INPUPR-030811-AG-1-19-DI,Alonso Grosso,8/3/11,2011,10:09,10:11,0:02,2,1,19,19,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,72.6,22,72.6,22,72.6,22,73,22,27.89386,-115.19081,55.4,13,10,Megastraea undosa,22,,270,
 INPUPR-030811-AG-1-19-DI,Alonso Grosso,8/3/11,2011,10:09,10:11,0:02,2,1,19,19,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,72.6,22,72.6,22,72.6,22,73,22,27.89386,-115.19081,55.4,13,10,Megastraea turbanica,2,,270,
 INPUPR-030811-AG-1-19-DI,Alonso Grosso,8/3/11,2011,10:09,10:11,0:02,2,1,19,19,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,72.6,22,72.6,22,72.6,22,73,22,27.89386,-115.19081,55.4,13,10,Muricea californica,9,,270,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Haliotis corrugata,5,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Panulirus interruptus,4,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Parastichopus parvimensis,2,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Megastraea undosa,142,10.5,240,50
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Megastraea turbanica,8,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Megathura crenulata,1,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Crassedoma giganteum,1,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Anthopleura spp,9,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Strongylocentrotus purpuratus,1,,240,
 INPUPR-030811-AG-2-20-DI,Alonso Grosso,8/3/11,2011,11:26,11:34,0:08,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,50.16,15.2,54.45,16.5,52,15.85,27.89133,-115.19057,55.4,13,10,Centrostephanus coronatus,21,,240,
 INPUPR-030811-AG-3-21-DI,Alonso Grosso,8/3/11,2011,12:59,13:02,0:03,2,3,21,21,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,44.22,13.4,44.22,13.4,44,13.35,27.88867,-115.19187,55.4,13,10,Megastraea undosa,120,12.4,300,50
 INPUPR-030811-AG-3-21-DI,Alonso Grosso,8/3/11,2011,12:59,13:02,0:03,2,3,21,21,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,44.22,13.4,44.22,13.4,44,13.35,27.88867,-115.19187,55.4,13,10,Megastraea turbanica,2,,300,
 INPUPR-030811-AG-3-21-DI,Alonso Grosso,8/3/11,2011,12:59,13:02,0:03,2,3,21,21,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.89,13.3,44.22,13.4,44.22,13.4,44,13.35,27.88867,-115.19187,55.4,13,10,Megathura crenulata,1,,300,
 INPUPR-030811-JH-1-22-DI,Juan Hernandez,8/3/11,2011,10:06,10:12,0:06,2,1,22,22,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,69.63,21.1,70.62,21.4,70.62,21.4,70,21.25,27.89386,-115.19081,55.4,13,9,Parastichopus parvimensis,9,,120,
