Código,observador,fecha,año,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (°F),temperatura (°C),visibilidad (m),especie,abundancia,Distancia,Direccion,Comentarios
ELPRO-121011-RR-1-16-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,16,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Pulpo rojo,6,
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Langosta roja,1,
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Langosta azul,18,
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Caracol chino,2,
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Erizo punta de lapiz,9,
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Erizo puntas rotas,300,5
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Estrella común,5,
ELPRO-121011-RR-1-17-INV,Roguer Romero,10/12/11,2011,9:23,9:30,0:07,,,,17,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17394,,,,Pulpo rojo,1,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Abulon azul,1,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Langosta roja,6,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Langosta azul,1,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Caracol chino,4,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Erizo punta de lapiz,4,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Erizo espinudo,7,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Erizo puntas rotas,187,8
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Estrella común,3,
ELPRO-121011-RR-1-18-INV,Roguer Romero,10/12/11,2011,10:35,10:43,0:08,,,,18,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.69164,112.16808,,,,Pulpo rojo,6,
ELPRO-121011-GH-1-19-INV,Gustavo Hinojosa,10/12/11,2011,9:28,9:33,0:05,,,,19,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Langosta azul,5,
ELPRO-121011-GH-1-19-INV,Gustavo Hinojosa,10/12/11,2011,9:28,9:33,0:05,,,,19,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Erizo puntas rotas,102,15
ELPRO-121011-GH-1-19-INV,Gustavo Hinojosa,10/12/11,2011,9:28,9:33,0:05,,,,19,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Estrella común,4,
ELPRO-121011-GH-1-19-INV,Gustavo Hinojosa,10/12/11,2011,9:28,9:33,0:05,,,,19,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Pulpo rojo,1,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Abulon amarillo,1,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Langosta roja,6,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Langosta azul,10,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Pepino café,1,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Caracol chino,6,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Erizo punta de lapiz,4,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Erizo espinudo,16,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Erizo puntas rotas,19,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Estrella común,4,
ELPRO-121011-GH-1-20-INV,Gustavo Hinojosa,10/12/11,2011,10:45,10:52,0:07,,,,20,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67164,112.16808,,,,Pulpo rojo,2,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Langosta roja,12,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Langosta azul,7,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Erizo punta de lapiz,1,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Erizo espinudo,4,,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Erizo puntas rotas,50,,8
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Muricea spp. (>10 cm),1,,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Estrella común,8,,
ELPRO-111011-NV-1-21-INV,Norberto Velez,10/11/11,2011,9:27,9:39,0:12,,,,21,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66191,112.17094,,,,Pulpo dos puntos,2,,
ELPRO-111011-NV-1-22-INV,Norberto Velez,10/11/11,2011,10:41,10:52,0:11,,,,22,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.62164,112.16808,,,,Langosta roja,6,,
ELPRO-111011-NV-1-22-INV,Norberto Velez,10/11/11,2011,10:41,10:52,0:11,,,,22,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.62164,112.16808,,,,Pepino café,1,,
ELPRO-111011-NV-1-22-INV,Norberto Velez,10/11/11,2011,10:41,10:52,0:11,,,,22,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.62164,112.16808,,,,Erizo punta de lapiz,4,,
ELPRO-111011-NV-1-22-INV,Norberto Velez,10/11/11,2011,10:41,10:52,0:11,,,,22,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.62164,112.16808,,,,Erizo espinudo,7,,
ELPRO-111011-NV-1-22-INV,Norberto Velez,10/11/11,2011,10:41,10:52,0:11,,,,22,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.62164,112.16808,,,,Erizo puntas rotas,42,,
ELPRO-111011-NV-1-22-INV,Norberto Velez,10/11/11,2011,10:41,10:52,0:11,,,,22,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.62164,112.16808,,,,Estrella común,5,,
ELPRO-121011-RR-1-23-INV,Raul Romero,10/12/11,2011,9:03,9:08,0:05,,,,23,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.7097,,,,Langosta azul,2,,
ELPRO-121011-RR-1-23-INV,Raul Romero,10/12/11,2011,9:03,9:08,0:05,,,,23,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.7097,,,,Pepino café,1,,
ELPRO-121011-RR-1-23-INV,Raul Romero,10/12/11,2011,9:03,9:08,0:05,,,,23,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.7097,,,,Erizo puntas rotas,250,6,
ELPRO-121011-RR-1-23-INV,Raul Romero,10/12/11,2011,9:03,9:08,0:05,,,,23,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.7097,,,,Estrella común,2,,
ELPRO-121011-RR-1-24-INV,Raul Romero,10/12/11,2011,10:21,10:25,0:04,,,,24,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67169,112.16811,,,,Langosta roja,1,,
ELPRO-121011-RR-1-24-INV,Raul Romero,10/12/11,2011,10:21,10:25,0:04,,,,24,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67169,112.16811,,,,Langosta azul,2,
ELPRO-121011-RR-1-24-INV,Raul Romero,10/12/11,2011,10:21,10:25,0:04,,,,24,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67169,112.16811,,,,Erizo punta de lapiz,2,
ELPRO-121011-RR-1-24-INV,Raul Romero,10/12/11,2011,10:21,10:25,0:04,,,,24,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67169,112.16811,,,,Estrella común,7,
ELPRO-121011-CR-1-25-INV,Raul Romero,10/12/11,2011,9:16,9:24,0:08,,,,25,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.10213,112.17997,,,,Langosta roja,4,
ELPRO-121011-CR-1-25-INV,Raul Romero,10/12/11,2011,9:16,9:24,0:08,,,,25,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.10213,112.17997,,,,Langosta azul,9,
ELPRO-121011-CR-1-25-INV,Raul Romero,10/12/11,2011,9:16,9:24,0:08,,,,25,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.10213,112.17997,,,,Erizo puntas rotas,214,7
ELPRO-121011-CR-1-25-INV,Raul Romero,10/12/11,2011,9:16,9:24,0:08,,,,25,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.10213,112.17997,,,,Estrella común,4,
ELPRO-121011-CR-1-26-INV,Cipriano Romero,10/12/11,2011,10:39,10:44,0:05,,,,26,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.11911,,,,Pepino café,3,
ELPRO-121011-CR-1-26-INV,Cipriano Romero,10/12/11,2011,10:39,10:44,0:05,,,,26,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.11911,,,,Erizo punta de lapiz,7,
ELPRO-121011-CR-1-26-INV,Cipriano Romero,10/12/11,2011,10:39,10:44,0:05,,,,26,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.11911,,,,Erizo espinudo,2,
ELPRO-121011-CR-1-26-INV,Cipriano Romero,10/12/11,2011,10:39,10:44,0:05,,,,26,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.11911,,,,Erizo puntas rotas,5,
ELPRO-121011-CR-1-26-INV,Cipriano Romero,10/12/11,2011,10:39,10:44,0:05,,,,26,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.11911,,,,Estrella común,9,
ELPRO-111011-AR-1-27-INV,Alfonso Romero,10/11/11,2011,8:57,9:02,0:05,,,,27,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Erizo puntas rotas,62,24
ELPRO-111011-AR-1-27-INV,Alfonso Romero,10/11/11,2011,8:57,9:02,0:05,,,,27,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Estrella común,4,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Abulon azul,1,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Langosta roja,1,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Caracol chino,5,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Erizo punta de lapiz,15,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Erizo espinudo,5,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Erizo puntas rotas,1,
ELPRO-111011-AR-1-28-INV,Alfonso Romero,10/11/11,2011,10:22,10:31,0:09,,,,28,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6511,,,,Estrella común,7,
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Abulon azul,2,
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Langosta roja,18,
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Langosta azul,50,
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Erizo punta de lapiz,16,
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Erizo espinudo,500,3
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Erizo puntas rotas,500,3
ELPRO-121011-OR-1-29-INV,Omar Rangel,10/12/11,2011,9:05,9:08,0:03,,,,29,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,Pulpo rojo,6,
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Abulon azul,1,
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Langosta roja,6,
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Langosta azul,14,
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Pepino café,4,
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Erizo punta de lapiz,24
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Erizo espinudo,2
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Erizo puntas rotas,4
ELPRO-121011-OR-1-30-INV,Omar Rangel,10/12/11,2011,10:21,10:28,0:07,,,,30,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,Pulpo rojo,2
PUBLA-151011-CR-1-1-INV,Cipriano Romero,10/15/11,2011,10:01,10:07,0:06,,,,1,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66752,112.10141,,,,Langosta roja,6
PUBLA-151011-CR-1-1-INV,Cipriano Romero,10/15/11,2011,10:01,10:07,0:06,,,,1,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66752,112.10141,,,,Caracol chino,1
PUBLA-151011-CR-1-1-INV,Cipriano Romero,10/15/11,2011,10:01,10:07,0:06,,,,1,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66752,112.10141,,,,Erizo punta de lapiz,3
PUBLA-151011-CR-1-1-INV,Cipriano Romero,10/15/11,2011,10:01,10:07,0:06,,,,1,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66752,112.10141,,,,Estrella común,1
PUBLA-151011-CR-1-1-INV,Cipriano Romero,10/15/11,2011,10:01,10:07,0:06,,,,1,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66752,112.10141,,,,Pulpo rojo,2
PUBLA-151011-CR-1-2-INV,Cipriano Romero,10/15/11,2011,11:15,11:20,0:05,,,,2,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66052,112.17905,,,,Caracol chino,1
PUBLA-151011-CR-1-2-INV,Cipriano Romero,10/15/11,2011,11:15,11:20,0:05,,,,2,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66052,112.17905,,,,Erizo punta de lapiz,2
PUBLA-151011-CR-1-2-INV,Cipriano Romero,10/15/11,2011,11:15,11:20,0:05,,,,2,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66052,112.17905,,,,Pulpo dos puntos,3
PUBLA-151011-AR-1-3-INV,Alfonso Romero,10/15/11,2011,9:40,9:45,0:05,,,,3,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.48146,,,,Langosta roja,9
PUBLA-151011-AR-1-3-INV,Alfonso Romero,10/15/11,2011,9:40,9:45,0:05,,,,3,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.48146,,,,Caracol chino,1
PUBLA-151011-AR-1-3-INV,Alfonso Romero,10/15/11,2011,9:40,9:45,0:05,,,,3,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.48146,,,,Pulpo rojo,1
PUBLA-151011-AR-1-4-INV,Alfonso Romero,10/15/11,2011,10:57,11:00,0:03,,,,4,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Caracol chino,2
PUBLA-151011-AR-1-4-INV,Alfonso Romero,10/15/11,2011,10:57,11:00,0:03,,,,4,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Estrella común,1,
PUBLA-151011-OR-1-5-INV,Omar Rangel,10/15/11,2011,10:13,10:23,0:10,,,,5,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,Erizo punta de lapiz,13,
PUBLA-151011-OR-1-5-INV,Omar Rangel,10/15/11,2011,10:13,10:23,0:10,,,,5,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,Pulpo rojo,1,
PUBLA-151011-OR-1-6-INV,Omar Rangel,10/15/11,2011,11:28,11:34,0:06,,,,6,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Langosta roja,28,
PUBLA-151011-OR-1-6-INV,Omar Rangel,10/15/11,2011,11:28,11:34,0:06,,,,6,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Langosta azul,3,
PUBLA-151011-OR-1-6-INV,Omar Rangel,10/15/11,2011,11:28,11:34,0:06,,,,6,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Pepino café,2,
PUBLA-151011-OR-1-6-INV,Omar Rangel,10/15/11,2011,11:28,11:34,0:06,,,,6,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Erizo punta de lapiz,3,
PUBLA-151011-RR-1-7-INV,Raul Romero,10/15/11,2011,9:44,9:47,0:03,,,,7,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,Caracol chino,3,
PUBLA-151011-RR-1-7-INV,Raul Romero,10/15/11,2011,9:44,9:47,0:03,,,,7,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,Erizo punta de lapiz,2,
PUBLA-151011-RR-1-8-INV,Raul Romero,10/15/11,2011,11:00,11:06,0:06,,,,8,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Langosta roja,62,24
PUBLA-151011-RR-1-8-INV,Raul Romero,10/15/11,2011,11:00,11:06,0:06,,,,8,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Langosta azul,6,
PUBLA-151011-RR-1-8-INV,Raul Romero,10/15/11,2011,11:00,11:06,0:06,,,,8,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,Caracol chino,1,
PUBLA-151011-GH-1-9-INV,Gustavo Hinojosa,10/15/11,2011,10:13,10:18,0:05,,,,9,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66138,112.18131,,,,Caracol chino,5,
PUBLA-151011-GH-1-9-INV,Gustavo Hinojosa,10/15/11,2011,10:13,10:18,0:05,,,,9,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66138,112.18131,,,,Erizo punta de lapiz,14,
PUBLA-151011-GH-1-9-INV,Gustavo Hinojosa,10/15/11,2011,10:13,10:18,0:05,,,,9,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66138,112.18131,,,,Estrella común,1,
PUBLA-151011-GH-1-10-INV,Gustavo Hinojosa,10/15/11,2011,11:18,11:23,0:05,,,,10,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Caracol chino,1,
PUBLA-151011-GH-1-10-INV,Gustavo Hinojosa,10/15/11,2011,11:18,11:23,0:05,,,,10,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Erizo punta de lapiz,7
PUBLA-151011-RR-1-11-INV,Roguer Romero,10/15/11,2011,11:06,11:13,0:07,,,,11,Punta Blanca ,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,Langosta roja,5
