codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,abundancia,# guias,Distancia,EXTRAPOLACION,Extrapolaci—n de las guias,Observaciones
INLAPL-140806-AM-1-1-DA,Abraham Mayoral,8/14/06,2006,10:43,10:49,0:06,2,1,1,1,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,40.59,12.3,36.96,11.2,40.59,12.3,n/d,11.75,27.8484,-115.16056,n/d,n/d,6,Coliflor,5,,,,,
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,15
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,11
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-10-10-DA,Alonso Grosso,8/1/12,2012,8:50,8:52,0:02,2,1,10,10,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-11-11-DA,Alonso Grosso,8/1/12,2012,9:07,9:09,0:02,2,2,11,11,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-11-11-DA,Alonso Grosso,8/1/12,2012,9:07,9:09,0:02,2,2,11,11,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,1
INLAPL-010812-AG-11-11-DA,Alonso Grosso,8/1/12,2012,9:07,9:09,0:02,2,2,11,11,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,1
INLAPL-010812-AG-11-11-DA,Alonso Grosso,8/1/12,2012,9:07,9:09,0:02,2,2,11,11,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-11-11-DA,Alonso Grosso,8/1/12,2012,9:07,9:09,0:02,2,2,11,11,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,52.14,15.8,56.1,17,56.1,17,54,16.4,27.84505,-115.16647,53.6,12,6,Sargazo gigante,1,2
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Coliflor,20,
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,10
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,2
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,3
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,5
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,15
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,2
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,16
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,23
INLAPL-010812-AG-12-12-DA,Alonso Grosso,8/1/12,2012,10:37,10:41,0:04,2,3,12,12,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,17.82,5.4,23.76,7.2,23.76,7.2,21,6.3,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,8
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Coliflor,8,
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,20
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,2
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,2
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,8
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,3
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,19
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,3
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,16
INLAPL-010812-AG-13-13-DA,Alonso Grosso,8/1/12,2012,10:58,0:14,13:16,2,4,13,13,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,23.76,7.2,23.76,7.2,23.76,7.2,24,7.2,27.84502,-115.16683,59,15,5.5,Sargazo gigante,1,6
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Coliflor,6,
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,19
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,14
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,20
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,10
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,10
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,5
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,10
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,20
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,10
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,8
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,5
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,10
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,21
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,15
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,3
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,43
INLAPL-010812-AH-14-14-DA,Arturo Hernandez,8/1/12,2012,9:00,9:05,0:05,2,1,14,14,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,20
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Coliflor,20,
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,2
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,4
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,2
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,8
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,8
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,10
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,18
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,20
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,3
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,15
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,3
INLAPL-010812-AH-15-15-DA,Arturo Hernandez,8/1/12,2012,9:16,9:21,0:05,2,2,15,15,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,19.8,6,25.74,7.8,25.74,7.8,23,6.9,27.84805,-115.16508,57.2,14,6,Sargazo gigante,1,2
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Coliflor,9,
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,4
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,8
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,8
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,10
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,6
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,5
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,2
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,1
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,2
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,2
INLAPL-010812-AH-16-16-DA,Arturo Hernandez,8/1/12,2012,10:36,10:42,0:06,2,3,16,16,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.44,6.8,28.38,8.6,28.38,8.6,25,7.7,27.84771,-115.16251,59,15,6,Sargazo gigante,1,1
INLAPL-010812-AH-17-17-DA,Arturo Hernandez,8/1/12,2012,11:04,11:08,0:04,2,4,17,17,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,21.45,6.5,30.03,9.1,30.03,9.1,26,7.8,27.84771,-115.16251,59,15,6,Coliflor,15,
INLAPL-010812-AH-17-17-DA,Arturo Hernandez,8/1/12,2012,11:04,11:08,0:04,2,4,17,17,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,21.45,6.5,30.03,9.1,30.03,9.1,26,7.8,27.84771,-115.16251,59,15,6,Sargazo gigante,1,18
INLAPL-010812-AH-17-17-DA,Arturo Hernandez,8/1/12,2012,11:04,11:08,0:04,2,4,17,17,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,21.45,6.5,30.03,9.1,30.03,9.1,26,7.8,27.84771,-115.16251,59,15,6,Sargazo gigante,1,4
INLAPL-010812-AH-17-17-DA,Arturo Hernandez,8/1/12,2012,11:04,11:08,0:04,2,4,17,17,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,21.45,6.5,30.03,9.1,30.03,9.1,26,7.8,27.84771,-115.16251,59,15,6,Sargazo gigante,1,6
INLAPL-010812-AH-17-17-DA,Arturo Hernandez,8/1/12,2012,11:04,11:08,0:04,2,4,17,17,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,21.45,6.5,30.03,9.1,30.03,9.1,26,7.8,27.84771,-115.16251,59,15,6,Sargazo gigante,1,5
INLAPL-010812-JF-18-18-DA,Jesus Flores,8/1/12,2012,9:00,9:05,0:05,2,1,18,18,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,7,Coliflor,4,
INLAPL-010812-JF-18-18-DA,Jesus Flores,8/1/12,2012,9:00,9:05,0:05,2,1,18,18,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,29.04,8.8,29.37,8.9,29.37,8.9,29,8.85,27.84805,-115.16508,57.2,14,7,Sargazo gigante,1,2
